,weight
"X,X,X,X,X,X,X,X,X,X,X,WH,X,WK,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,WKB,X,X,BK,WQ,X,X,X,X,X,X,X,X,X,BQB,X,X,X,X",100.0
"X,X,X,X,X,X,X,WQ,X,X,X,WH,X,WK,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,WKB,X,X,BK,X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,X",90.9090909090909
"X,X,X,X,X,X,X,WQ,X,X,X,WH,X,WK,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,WKB,X,X,BK,X,BQB,X,X,X,X,X,X,X,X,X,X,X,X,X",82.64462809917354
"X,X,X,X,X,X,X,X,X,X,X,WH,X,WK,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X,X,X,WP,X,X,X,X,WKB,X,X,BK,X,BQB,X,X,X,X,X,X,X,X,X,X,X,X,X",75.13148009015777
"X,X,X,X,X,X,X,X,X,X,X,WH,X,WK,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,BQB,X,X,X,X,X,X,X,WP,X,X,X,X,WKB,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",68.30134553650706
"X,X,X,X,X,X,X,X,X,X,X,BR,X,WK,X,X,X,WQB,X,X,X,WH,X,X,X,X,X,X,X,X,X,WQ,BQB,X,X,X,X,X,X,X,WP,X,X,X,X,WKB,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",62.0921323059155
"X,X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WQB,X,X,X,WH,X,X,X,X,X,X,X,X,X,WQ,BQB,X,X,BR,X,X,X,X,WP,X,X,X,X,WKB,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",56.44739300537772
"X,X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WQB,X,X,X,WH,X,X,X,X,X,X,X,X,X,WQ,BQB,X,X,BR,WKB,X,X,X,WP,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",51.31581182307065
"X,X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WQB,X,X,X,WH,X,X,X,X,X,X,X,X,X,WQ,BQB,X,X,BR,WKB,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",46.65073802097331
"X,X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WQB,WKB,X,X,WH,X,X,X,X,X,X,X,X,X,WQ,BQB,X,X,BR,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",42.40976183724847
"X,X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WQB,WKB,X,X,WH,X,X,X,BQB,X,X,X,X,X,WQ,X,X,X,BR,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",38.55432894295315
"X,X,X,X,WH,X,X,X,X,X,X,X,X,WK,X,X,X,WQB,WKB,X,X,X,X,X,X,BQB,X,X,X,X,X,WQ,X,X,X,BR,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",35.04938994813922
"X,X,X,X,WH,X,X,X,X,X,X,X,X,WK,X,X,X,WQB,WKB,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X,BR,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BK,X,X,X,X,X,X,X",31.86308177103565
"X,X,X,X,WH,X,X,X,X,X,X,WKB,X,WK,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X,BR,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BK,X,X,X,X,X,X,X",28.96643797366877
"X,X,X,X,WH,X,X,X,X,X,X,WKB,X,WK,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BK,X,X,BR,X,X,X,X",26.333125430607968
"X,X,X,X,WH,X,X,X,X,X,X,WKB,X,WK,X,X,X,WQB,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BK,X,X,BR,X,X,X,X",23.939204936916337
"X,X,X,X,WH,X,X,X,X,X,X,WKB,X,WK,X,X,X,WQB,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,BR,X,BQB,X,X",21.76291357901485
"X,X,X,X,WH,X,X,X,X,X,X,WKB,X,WK,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,BK,X,X,BR,X,BQB,X,X",19.784466890013498
"X,X,X,X,WH,X,X,X,X,X,X,WKB,X,WK,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,BQB,WQB,X,X,BK,X,X,BR,X,X,X,X",17.98587899092136
"X,X,X,X,WH,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,BQB,WQB,X,X,BK,X,X,BR,X,X,X,X",16.35079908265578
"X,X,X,X,WH,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,BQB,WQB,X,X,BK,X,X,X,X,BR,X,X",14.864362802414346
"X,X,X,X,WH,X,WQ,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,BQB,WQB,X,X,BK,X,X,X,X,BR,X,X",13.51305709310395
"X,X,X,X,WH,X,WQ,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,BQB,WQB,X,X,BK,X,BR,X,X,X,X,X",12.284597357367225
"X,X,X,X,WH,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,BQB,WQB,X,X,BK,X,BR,X,X,X,X,X",11.167815779424751
"X,X,X,X,WH,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,WP,X,X,X,X,BQB,X,WKB,X,X,X,X,X,WQB,X,X,BK,X,BR,X,X,X,X,X",10.152559799477043
"X,X,X,X,WH,X,X,X,X,X,X,WQ,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,BQB,X,WKB,X,X,X,X,X,WQB,X,X,BK,X,BR,X,X,X,X,X",9.229599817706404
"X,X,X,X,WH,X,X,X,X,X,X,WQ,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,WQB,X,X,BK,X,BR,X,X,X,X,X",8.390545288824002
"X,X,X,X,WH,X,X,X,X,X,X,WQ,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,WQB,X,X,BK,X,BR,X,X,X,X,X",7.627768444385456
"X,X,BR,X,WH,X,X,X,X,X,X,WQ,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,WQB,X,X,BK,X,X,X,X,X,X,X",6.9343349494413244
"X,X,BR,X,WH,X,X,X,X,X,X,WQ,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",6.303940863128475
"BR,X,X,X,WH,X,X,X,X,X,X,WQ,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",5.730855330116795
"BR,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WQ,X,X,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",5.209868481924358
"BR,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WQ,X,X,X,X,X,WQB,X,X,BQB,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",4.736244074476691
"BR,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,X,X,WQ,X,X,X,X,X,X,X,WQB,X,X,BQB,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",4.305676431342445
"BR,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,X,X,WQ,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",3.9142513012204048
"BR,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,WK,X,X,X,X,X,WQB,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",3.558410273836732
"BR,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,WK,X,X,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",3.2349184307606644
"BR,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WQB,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",2.940834937055149
"X,X,X,X,WH,X,X,X,BR,X,X,X,X,X,X,X,X,X,WQ,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WQB,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",2.673486306413772
"X,X,X,X,WH,X,X,X,BR,X,X,X,WK,X,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WQB,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",2.4304420967397924
"X,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,BR,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WQB,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",2.209492815217993
"X,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,BR,X,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WQB,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",2.0086298320163567
"X,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,X,X,BR,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WQB,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",1.8260271200148697
"X,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,X,X,BR,X,X,X,WQ,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",1.6600246545589723
"X,X,X,X,WH,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,WQ,WQB,X,X,BR,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",1.5091133223263384
"X,X,X,X,WH,WQB,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,WQ,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,BQB,X,X,X,X,X,BK,X,X,X,X,X,X,X",1.371921202114853
"X,X,X,X,WH,WQB,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,WQ,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,X,X",1.2472010928316846
"X,X,X,X,WH,WQB,X,X,X,X,X,X,BR,X,X,X,X,X,X,WK,X,X,WQ,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,X,X",1.1338191753015314
"X,X,X,X,WH,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,WQ,X,X,X,BR,X,X,X,X,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,X,X",1.0307447048195741
"X,X,X,X,WH,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,WK,X,X,WQ,X,X,X,BR,X,X,X,X,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,X,X",0.9370406407450672
"X,X,X,X,WH,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,WK,X,X,WQ,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,BR,X,X,X,X,X,BK,BQB,X,X,X,X,X,X",0.8518551279500609
"X,X,X,X,WH,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,BR,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.7744137526818735
"X,X,X,X,WH,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,BR,BK,BQB,X,X,X,X,WQ,X",0.7040125024380668
"X,X,X,X,WH,X,X,X,X,X,X,WK,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,BR,BK,BQB,X,X,X,X,WQ,X",0.640011365852788
"X,X,X,X,WH,X,X,X,X,X,X,WK,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,BR,X,X,BK,BQB,X,X,X,X,WQ,X",0.5818285144116253
"X,X,X,X,WH,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,BR,X,X,BK,BQB,X,X,X,X,WQ,X",0.5289350131014775
"X,X,X,X,WH,BR,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.48085001191043397
"X,X,X,WQB,WH,BR,X,X,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.4371363744640309
"X,X,X,WQB,WH,X,X,BR,X,X,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.39739670405820987
"X,X,X,WQB,X,X,X,BR,X,X,WH,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,BR,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.3612697309620089
"X,X,X,WQB,X,X,X,BR,X,X,WH,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,WP,X,X,X,BR,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.3284270281472808
"X,X,WK,WQB,X,X,X,BR,X,X,WH,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,WP,X,X,X,BR,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.2985700255884371
"X,X,WK,WQB,X,X,X,BR,X,X,WH,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,WP,X,BR,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.2714272959894882
"X,X,WK,X,X,X,X,BR,X,X,WH,X,X,X,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,WP,X,BR,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.2467520872631711
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,BP,X,X,X,X,X,WQB,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,WP,X,BR,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.22432007933015552
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,WQB,X,X,X,X,WP,X,BR,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.2039273448455959
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,BP,X,X,X,X,WQB,X,X,X,X,WP,X,BR,X,X,X,X,WKB,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.1853884953141781
"X,X,WK,X,X,X,X,X,X,X,WH,WKB,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,BP,X,X,X,X,WQB,X,X,X,X,WP,X,BR,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.1685349957401619
"X,X,WK,X,X,X,X,X,X,X,WH,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,WQB,X,X,X,X,WP,X,BR,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.15321363249105627
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,WQB,X,X,X,X,WP,X,BR,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.13928512044641478
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,WQB,X,X,X,X,WP,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.12662283676946798
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,WQB,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,X,BK,BQB,X,X,X,X,WQ,X",0.11511166979042542
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,WQB,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,BR,X,X,X,BQB,X,X,X,X,X,X,X,BK,X,X,X,X,X,WQ,X",0.10464697253675036
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,WQB,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,BR,X,WQ,X,BQB,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",0.09513361139704578
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,WQB,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,BR,X,X,X,WQ,X,BQB,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",0.08648510127004161
"X,X,WK,X,X,X,X,X,WQB,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,BR,X,X,X,WQ,X,BQB,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X",0.07862281933640146
"X,X,WK,X,X,X,X,X,WQB,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,WQ,X,BQB,X,BR,X,X,X,X,X,BK,X,X,X,X,X,X,X",0.0714752903058195
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,WQB,X,WQ,X,BQB,X,BR,X,X,X,X,X,BK,X,X,X,X,X,X,X",0.0649775366416541
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,WQB,X,WQ,X,X,X,BR,X,X,X,X,X,BK,X,X,X,X,X,X,X",0.05907048785604916
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,WQ,X,X,X,BR,WQB,X,X,X,X,BK,X,X,X,X,X,X,X",0.05370044350549925
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,WQ,X,X,X,BR,WQB,X,X,X,X,X,BK,X,X,X,X,X,X",0.04881858500499931
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,WQ,X,X,X,X,X,X,BR,WQB,X,X,X,X,X,BK,X,X,X,X,X,X",0.04438053182272665
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,WQ,X,X,X,X,X,BR,X,WQB,X,X,X,X,X,BK,X,X,X,X,X,X",0.04034593802066058
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,X,X,BP,BP,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,BR,X,WQB,WQ,X,X,X,X,BK,X,X,X,X,X,X",0.0366781254733278
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,X,X,BP,BP,X,BR,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,WQB,WQ,X,X,X,X,BK,X,X,X,X,X,X",0.033343750430298
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,WQ,X,BP,BP,X,BR,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,WQB,X,X,X,X,X,BK,X,X,X,X,X,X",0.030312500391179994
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,WQ,X,BP,BP,X,BR,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,WQB,X,X,X,X,X,X,BK,X,X,X,X,X",0.02755681853743636
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,WQ,X,BP,BP,X,BR,X,X,X,X,X,X,WP,X,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X",0.025051653215851233
"X,X,WK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BQB,WQ,X,BP,BP,X,X,X,X,X,X,X,X,WP,BR,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X",0.022774230196228387
"X,X,WK,X,X,X,X,X,X,X,BH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,WH,X,BQB,WQ,X,BP,BP,X,X,X,X,X,X,X,X,WP,BR,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X",0.020703845632934897
"X,X,WK,X,X,X,X,X,X,X,BH,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,WH,X,BQB,WQ,X,BP,X,X,X,X,X,X,X,X,BP,WP,BR,WQB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X",0.018821677848122637
"X,X,WK,X,X,X,X,X,X,X,BH,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WH,X,BQB,WQ,X,BP,X,X,X,X,X,X,X,X,BP,WP,BR,WQB,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X",0.01711061622556603
